,Close,compound,negative,neutral,positive,Open,High,Low,Volume
2009-02-24,8822.0595703125,-0.9997,0.149,0.753,0.098,8707.349609375,8856.51953125,8619.2197265625,32400.0
2009-02-25,8902.5595703125,-0.9986,0.135,0.749,0.116,8913.4404296875,8995.0400390625,8880.150390625,32200.0
2009-02-26,8954.8603515625,-0.9996,0.146,0.754,0.1,8905.5595703125,8998.3095703125,8788.9404296875,37200.0
2009-02-27,8891.6103515625,-0.9997,0.135,0.773,0.093,8944.1103515625,8944.1103515625,8728.66015625,42200.0
2009-03-02,8607.080078125,-0.9998,0.161,0.744,0.095,8762.8798828125,8762.8798828125,8563.51953125,30200.0
2009-03-03,8427.2900390625,-0.9991,0.118,0.794,0.088,8583.0595703125,8635.2001953125,8393.0498046875,35200.0
2009-03-04,8446.490234375,-0.9997,0.149,0.752,0.098,8473.25,8501.4599609375,8373.240234375,40600.0
2009-03-05,8197.919921875,-0.999,0.125,0.78,0.095,8535.0302734375,8535.0302734375,8167.75,51400.0
2009-03-06,8325.8203125,-0.9998,0.135,0.79,0.075,8103.75,8347.099609375,8047.169921875,52200.0
2009-03-09,8160.39990234375,-0.9996,0.144,0.752,0.104,8259.2197265625,8259.2197265625,8110.10009765625,26400.0
2009-03-12,8343.75,-0.9981,0.119,0.79,0.091,8274.7802734375,8439.259765625,8274.7802734375,36200.0
2009-03-13,8756.6103515625,-0.9996,0.135,0.776,0.089,8480.740234375,8793.2099609375,8480.740234375,49400.0
2009-03-16,8943.5400390625,-0.999,0.128,0.768,0.104,8793.8896484375,8955.73046875,8697.4599609375,49400.0
2009-03-17,8863.8203125,-0.9998,0.143,0.779,0.077,8942.009765625,9024.1201171875,8801.7900390625,47200.0
2009-03-18,8976.6796875,-0.9994,0.113,0.807,0.08,8956.2998046875,9120.400390625,8951.3203125,45600.0
2009-03-19,9001.75,-0.9993,0.11,0.814,0.076,9023.0400390625,9086.76953125,8900.3896484375,36000.0
2009-03-20,8966.6796875,-0.9992,0.132,0.762,0.106,8951.33984375,8999.98046875,8867.1298828125,32800.0
2009-03-23,9424.01953125,-0.999,0.129,0.779,0.092,9040.2998046875,9454.6904296875,9040.2998046875,43200.0
2009-03-24,9471.0400390625,-0.999,0.121,0.786,0.093,9549.51953125,9699.0,9402.6396484375,50000.0
2009-03-25,9667.900390625,-0.9998,0.149,0.763,0.088,9442.2998046875,9704.6904296875,9430.4501953125,49400.0
2009-03-26,10003.099609375,-0.9998,0.154,0.757,0.089,9739.9296875,10061.3603515625,9739.9296875,45200.0
2009-03-27,10048.490234375,-0.9994,0.124,0.791,0.086,10036.7998046875,10127.08984375,9913.400390625,52800.0
2009-03-30,9568.1396484375,-0.9994,0.122,0.791,0.087,9902.349609375,9902.349609375,9521.759765625,41400.0
2009-03-31,9708.5,-0.9998,0.137,0.789,0.074,9633.2099609375,9826.2197265625,9547.2099609375,53000.0
2009-04-01,9901.990234375,-0.999,0.13,0.763,0.107,9745.76953125,9921.9599609375,9546.2900390625,45800.0
2009-04-02,10348.830078125,-0.9992,0.117,0.793,0.09,10107.25,10431.98046875,10107.25,64600.0
2009-04-06,10534.8701171875,-0.9997,0.153,0.753,0.094,10521.7802734375,10654.8896484375,10410.4404296875,53800.0
2009-04-08,10742.33984375,-0.9996,0.141,0.768,0.091,10283.580078125,10778.1103515625,10173.0,56400.0
2009-04-09,10803.8603515625,-0.9995,0.133,0.77,0.097,10876.150390625,10929.330078125,10655.9599609375,58400.0
2009-04-13,10967.2197265625,-0.9929,0.112,0.788,0.1,10916.4296875,11069.5400390625,10800.83984375,43000.0
2009-04-15,11284.73046875,-0.6941,0.113,0.77,0.117,10805.1396484375,11337.75,10719.1796875,70200.0
2009-04-16,10947.400390625,-0.9976,0.125,0.763,0.112,11358.0595703125,11362.3095703125,10900.4697265625,60200.0
2009-04-17,11023.08984375,-0.9994,0.133,0.763,0.104,11067.7099609375,11339.4697265625,10946.25,53600.0
2009-04-20,10979.5,-0.9996,0.159,0.723,0.118,11065.099609375,11209.66015625,10863.2802734375,43200.0
2009-04-21,10898.1103515625,-0.9997,0.153,0.747,0.1,10765.3896484375,11068.8203125,10764.080078125,45000.0
2009-04-22,10817.5400390625,-0.999,0.129,0.77,0.101,10968.599609375,11036.240234375,10715.66015625,39000.0
2009-04-23,11134.990234375,-0.9996,0.135,0.771,0.094,10841.5703125,11200.8603515625,10758.9697265625,41800.0
2009-04-24,11329.0498046875,-0.9997,0.154,0.739,0.107,11149.4697265625,11362.8798828125,11070.330078125,44600.0
2009-04-27,11371.849609375,-0.9994,0.127,0.787,0.085,11237.419921875,11492.099609375,11176.5498046875,52400.0
2009-04-28,11001.75,-0.9997,0.14,0.777,0.083,11371.33984375,11371.33984375,10961.759765625,47600.0
2009-04-29,11403.25,-0.9995,0.113,0.817,0.069,11091.5595703125,11430.25,11091.5595703125,40400.0
2009-05-04,12134.75,-0.9993,0.141,0.756,0.103,11635.240234375,12160.3203125,11635.240234375,46400.0
2009-05-05,12131.080078125,-0.9992,0.124,0.781,0.095,12159.740234375,12197.8798828125,11985.8798828125,48400.0
2009-05-06,11952.75,-0.9999,0.155,0.754,0.092,12100.6904296875,12272.0400390625,11899.41015625,49200.0
2009-05-07,12116.9404296875,-0.9994,0.124,0.793,0.083,12064.509765625,12143.9501953125,11981.1298828125,47800.0
2009-05-08,11876.4296875,-0.9995,0.149,0.738,0.113,12092.9697265625,12180.0703125,11765.0595703125,55200.0
2009-05-11,11682.990234375,-0.9747,0.113,0.778,0.109,11997.3701171875,12026.599609375,11621.2998046875,36000.0
2009-05-12,12158.0302734375,-0.9997,0.133,0.799,0.069,11629.9697265625,12194.6298828125,11625.3896484375,40000.0
2009-05-13,12019.650390625,-0.9998,0.148,0.76,0.092,12201.9296875,12256.4296875,11934.4404296875,217600.0
2009-05-14,11872.91015625,-0.9998,0.153,0.751,0.096,11774.0400390625,11935.8603515625,11695.51953125,39000.0
2009-05-15,12173.419921875,-0.9994,0.134,0.766,0.1,11948.7001953125,12218.98046875,11948.7001953125,35000.0
2009-05-18,14284.2099609375,-0.9998,0.158,0.736,0.106,13479.3896484375,14284.2099609375,13479.3896484375,800.0
2009-05-19,14302.0302734375,-0.9994,0.137,0.761,0.102,14757.8203125,14930.5400390625,13840.830078125,89400.0
2009-05-20,14060.66015625,-0.9983,0.123,0.769,0.108,14230.73046875,14405.509765625,13976.490234375,51000.0
2009-05-21,13736.5400390625,-0.9936,0.121,0.769,0.11,14043.3798828125,14089.509765625,13704.4296875,44800.0
2009-05-22,13887.150390625,-0.9986,0.121,0.781,0.098,13663.5400390625,13936.9296875,13611.2998046875,39400.0
2009-05-25,13913.2197265625,-0.9991,0.123,0.79,0.088,13999.4404296875,14027.599609375,13819.7802734375,37400.0
2009-05-26,13589.23046875,-0.9987,0.116,0.8,0.085,13983.259765625,13991.4599609375,13524.9296875,37800.0
2009-05-27,14109.6396484375,-0.9954,0.092,0.831,0.077,13851.849609375,14122.7802734375,13848.150390625,47000.0
2009-05-28,14296.009765625,-0.999,0.135,0.76,0.104,14139.1396484375,14376.33984375,14080.98046875,42600.0
2009-05-29,14625.25,-0.9995,0.138,0.758,0.105,14384.759765625,14726.599609375,14384.759765625,45200.0
2009-06-01,14840.6298828125,-0.999,0.13,0.769,0.101,14790.8896484375,14906.8095703125,14658.009765625,44200.0
2009-06-02,14874.91015625,-0.9995,0.129,0.787,0.084,14942.2099609375,14994.2197265625,14608.23046875,43800.0
2009-06-03,14870.900390625,-0.9996,0.122,0.805,0.073,14902.6201171875,15045.8798828125,14734.900390625,43000.0
2009-06-04,15008.6796875,-0.9981,0.12,0.793,0.087,14755.080078125,15026.0302734375,14601.91015625,39200.0
2009-06-05,15103.5498046875,-0.9993,0.135,0.757,0.109,15040.240234375,15257.2998046875,14994.0498046875,36800.0
2009-06-08,14665.919921875,-0.9998,0.148,0.786,0.066,15153.2099609375,15184.8701171875,14604.23046875,31400.0
2009-06-09,15127.0,-0.9997,0.151,0.748,0.101,14618.98046875,15159.26953125,14526.6904296875,51600.0
2009-06-10,15466.8095703125,-0.9999,0.17,0.738,0.092,15168.1796875,15580.8095703125,15168.1796875,42400.0
2009-06-11,15411.4697265625,-0.9998,0.14,0.778,0.082,15517.3603515625,15568.740234375,15242.1904296875,42000.0
2009-06-12,15237.9404296875,-0.9998,0.144,0.774,0.082,15446.8203125,15600.2998046875,15174.2802734375,40600.0
2009-06-15,14875.51953125,-0.9998,0.169,0.732,0.099,15195.830078125,15261.0302734375,14808.08984375,34600.0
2009-06-16,14957.91015625,-0.9997,0.124,0.801,0.075,14788.26953125,15022.1904296875,14621.9697265625,32000.0
2009-06-17,14522.83984375,-0.9998,0.15,0.759,0.092,14978.5,14995.66015625,14447.9296875,35400.0
2009-06-18,14265.5302734375,-0.9998,0.154,0.761,0.085,14503.0498046875,14630.73046875,14188.25,75800.0
2009-06-19,14521.8896484375,-0.9998,0.164,0.731,0.105,14321.98046875,14559.080078125,14179.76953125,37400.0
2009-06-22,14326.2197265625,-0.9998,0.142,0.778,0.081,14591.2802734375,14668.400390625,14269.76953125,31600.0
2009-06-23,14324.009765625,-0.9999,0.177,0.719,0.104,14147.8701171875,14394.1904296875,14016.9501953125,35600.0
2009-06-24,14422.73046875,-0.9991,0.13,0.774,0.097,14388.2099609375,14479.8203125,14207.01953125,30600.0
2009-06-25,14345.6201171875,-0.9993,0.123,0.79,0.087,14476.150390625,14578.4599609375,14261.1396484375,29600.0
2009-06-26,14764.6396484375,-0.9997,0.142,0.77,0.088,14373.5703125,14781.9404296875,14373.5703125,32400.0
2009-06-29,14785.740234375,-0.9994,0.14,0.76,0.1,14764.6396484375,14955.5498046875,14685.4501953125,26600.0
2009-06-30,14493.83984375,-0.9994,0.135,0.767,0.098,14785.740234375,14907.48046875,14420.41015625,35200.0
2009-07-01,14645.4697265625,-0.9998,0.152,0.759,0.089,14493.83984375,14727.490234375,14355.51953125,28800.0
2009-07-02,14658.490234375,-0.9996,0.125,0.79,0.085,14694.3095703125,14764.349609375,14469.6904296875,31200.0
2009-07-03,14913.0498046875,-0.9995,0.124,0.793,0.083,14552.7197265625,14945.849609375,14499.740234375,29000.0
2009-07-06,14043.400390625,-0.9983,0.122,0.772,0.106,14962.1201171875,15097.8701171875,13959.4404296875,43400.0
2009-07-07,14170.4501953125,-0.9964,0.142,0.732,0.126,14103.650390625,14251.8798828125,14000.6796875,35800.0
2009-07-08,13769.150390625,-0.9998,0.158,0.736,0.106,14039.580078125,14039.580078125,13701.759765625,37600.0
2009-07-09,13757.4599609375,-0.9998,0.13,0.789,0.081,13796.1904296875,13879.1796875,13643.9697265625,28400.0
2009-07-10,13504.2197265625,-0.9999,0.153,0.767,0.08,13803.1201171875,13897.1904296875,13418.3896484375,27800.0
2009-07-13,13400.3203125,-0.9999,0.174,0.75,0.076,13405.9501953125,13461.6796875,13219.990234375,24600.0
2009-07-14,13853.7001953125,-0.9991,0.11,0.817,0.072,13549.419921875,13903.48046875,13549.419921875,23800.0
2009-07-15,14253.240234375,-0.9998,0.127,0.813,0.06,13917.26953125,14299.5400390625,13891.0400390625,27200.0
2009-07-16,14250.25,-0.9999,0.183,0.746,0.071,14351.9697265625,14493.099609375,14169.580078125,35000.0
2009-07-17,14744.919921875,-0.9999,0.155,0.772,0.073,14325.580078125,14800.7001953125,14250.25,37600.0
2009-07-20,15191.009765625,-0.9995,0.134,0.777,0.089,14854.169921875,15209.3603515625,14854.169921875,34800.0
2009-07-21,15062.490234375,-0.9995,0.141,0.756,0.102,15218.830078125,15234.2099609375,14955.8798828125,35000.0
2009-07-22,14843.1201171875,-0.9998,0.148,0.76,0.093,15124.919921875,15369.419921875,14786.580078125,41800.0
2009-07-23,15231.0400390625,-0.9996,0.136,0.78,0.084,15008.7802734375,15264.83984375,14843.1201171875,55200.0
2009-07-24,15378.9599609375,-0.9995,0.126,0.795,0.08,15272.009765625,15418.6103515625,15168.51953125,43200.0
2009-07-27,15375.0400390625,-0.9995,0.15,0.748,0.102,15350.8896484375,15463.08984375,15228.4599609375,36600.0
2009-07-28,15331.9404296875,-0.9998,0.151,0.754,0.095,15428.5,15463.4599609375,15240.5302734375,40800.0
2009-07-29,15173.4599609375,-0.9999,0.162,0.747,0.091,15293.1904296875,15379.4296875,14888.41015625,39000.0
2009-07-30,15387.9599609375,-0.9999,0.16,0.753,0.087,15169.23046875,15409.91015625,15065.48046875,30400.0
2009-07-31,15670.3095703125,-0.9998,0.147,0.77,0.083,15449.4697265625,15732.8095703125,15449.4697265625,34000.0
2009-08-03,15924.23046875,-0.9997,0.141,0.781,0.078,15694.7802734375,15963.3603515625,15608.400390625,32400.0
2009-08-04,15830.98046875,-0.9997,0.148,0.754,0.098,15940.099609375,16002.4599609375,15699.1298828125,43400.0
2009-08-05,15903.830078125,-0.9998,0.168,0.733,0.099,15882.3896484375,15973.099609375,15695.1103515625,29600.0
2009-08-06,15514.0302734375,-0.9998,0.137,0.801,0.062,15881.4697265625,15969.8095703125,15443.2197265625,37800.0
2009-08-07,15160.240234375,-0.9998,0.154,0.757,0.089,15440.9501953125,15501.9404296875,15104.0,33200.0
2009-08-10,15009.76953125,-0.9998,0.171,0.721,0.108,15287.1396484375,15417.33984375,14902.01953125,37200.0
2009-08-11,15074.58984375,-1.0,0.209,0.702,0.089,15000.3798828125,15218.650390625,14864.23046875,31000.0
2009-08-12,15020.16015625,-0.9999,0.17,0.74,0.09,14953.4404296875,15043.6201171875,14701.0498046875,34000.0
2009-08-13,15518.490234375,-0.9966,0.117,0.79,0.093,15207.9599609375,15545.1298828125,15207.9599609375,28800.0
2009-08-14,15411.6298828125,-0.9987,0.141,0.756,0.103,15530.3798828125,15535.4697265625,15367.6103515625,28600.0
2009-08-17,14784.919921875,-0.9997,0.154,0.759,0.086,15284.23046875,15411.6298828125,14740.6298828125,25600.0
2009-08-18,15035.259765625,-0.9998,0.165,0.745,0.089,14745.7998046875,15134.509765625,14740.259765625,29200.0
2009-08-19,14809.6396484375,-0.9997,0.154,0.745,0.101,15079.0400390625,15096.9404296875,14684.4501953125,26600.0
2009-08-20,15012.3203125,-0.9998,0.156,0.767,0.077,14930.0498046875,15145.0,14928.1796875,16800.0
2009-08-21,15240.830078125,-0.9993,0.135,0.774,0.091,14951.490234375,15275.169921875,14835.080078125,21400.0
2009-08-24,15628.75,-0.9989,0.154,0.728,0.119,15362.9296875,15676.349609375,15362.9296875,19800.0
2009-08-25,15688.4697265625,-0.9998,0.152,0.756,0.091,15573.91015625,15735.3203125,15423.3896484375,29200.0
2009-08-26,15769.849609375,-0.9798,0.096,0.816,0.088,15763.08984375,15831.490234375,15695.9404296875,20000.0
2009-08-27,15781.0703125,-0.9995,0.128,0.791,0.081,15711.7998046875,15853.7099609375,15685.490234375,18600.0
2009-08-28,15922.33984375,-0.9996,0.144,0.749,0.107,15770.1904296875,15957.669921875,15663.349609375,30400.0
2009-08-31,15666.6396484375,-0.9998,0.156,0.754,0.089,15812.150390625,15821.349609375,15589.7998046875,25600.0
2009-09-01,15551.1904296875,-0.9998,0.139,0.787,0.075,15691.26953125,15923.08984375,15475.2802734375,26800.0
2009-09-02,15467.4599609375,-0.9998,0.156,0.76,0.084,15482.0498046875,15628.099609375,15392.6796875,23600.0
2009-09-03,15398.330078125,-0.9984,0.109,0.811,0.08,15539.33984375,15598.1796875,15356.7197265625,22000.0
2009-09-04,15689.1201171875,-0.9996,0.129,0.794,0.077,15425.8603515625,15740.830078125,15358.9404296875,30800.0
2009-09-07,16016.3203125,-0.9993,0.122,0.795,0.083,15793.26953125,16035.5,15793.26953125,25000.0
2009-09-08,16123.669921875,-0.9996,0.136,0.772,0.092,16030.5595703125,16232.16015625,16030.5595703125,35000.0
2009-09-09,16183.5498046875,-0.9997,0.135,0.778,0.087,16111.08984375,16215.740234375,16044.76953125,30600.0
2009-09-10,16216.8603515625,-0.9997,0.129,0.798,0.073,16295.919921875,16434.76953125,16166.419921875,30000.0
2009-09-11,16264.2998046875,-0.9998,0.153,0.768,0.079,16254.5703125,16337.98046875,16130.3203125,28200.0
2009-09-14,16214.1904296875,-0.999,0.106,0.825,0.068,16185.259765625,16252.1796875,16119.9501953125,23600.0
2009-09-15,16454.44921875,-0.9998,0.148,0.757,0.094,16255.419921875,16477.23046875,16255.419921875,19600.0
2009-09-16,16677.0390625,-0.9998,0.14,0.772,0.088,16498.58984375,16700.560546875,16498.58984375,30200.0
2009-09-17,16711.109375,-0.9995,0.124,0.795,0.081,16686.380859375,16820.01953125,16636.55078125,44200.0
2009-09-18,16741.30078125,0.9869,0.112,0.773,0.115,16650.05078125,16765.029296875,16610.05078125,28000.0
2009-09-22,16886.4296875,-0.9991,0.121,0.8,0.079,16805.220703125,16943.490234375,16763.779296875,22800.0
2009-09-23,16719.5,-0.9995,0.142,0.749,0.109,16905.5,16905.580078125,16683.779296875,48400.0
2009-09-24,16781.4296875,-0.998,0.117,0.789,0.094,16634.080078125,16834.099609375,16494.919921875,24600.0
2009-09-25,16693.0,-0.998,0.116,0.791,0.093,16679.990234375,16812.01953125,16613.220703125,20400.0
2009-09-29,16852.91015625,-0.9997,0.162,0.735,0.103,16829.109375,16907.83984375,16802.80078125,16000.0
2009-09-30,17126.83984375,-0.9996,0.13,0.79,0.079,16868.4609375,17142.51953125,16868.4609375,20600.0
2009-10-01,17134.55078125,-0.9991,0.127,0.772,0.101,17186.19921875,17195.609375,17059.359375,28000.0
2009-10-05,16866.41015625,-0.9996,0.15,0.751,0.099,17062.009765625,17062.009765625,16835.80078125,24800.0
2009-10-06,16958.5390625,-0.9925,0.116,0.784,0.101,16879.380859375,16988.560546875,16622.05078125,50200.0
2009-10-07,16806.66015625,-0.9973,0.135,0.753,0.112,17069.419921875,17120.560546875,16764.0703125,32800.0
2009-10-08,16843.5390625,-0.9992,0.123,0.788,0.089,16908.01953125,16998.51953125,16775.359375,37000.0
2009-10-09,16642.66015625,-0.9996,0.15,0.745,0.105,16915.9609375,16963.080078125,16606.94921875,27000.0
2009-10-12,17026.669921875,-0.9995,0.149,0.748,0.103,16687.3203125,17068.779296875,16687.3203125,24200.0
2009-10-14,17231.109375,-0.9914,0.123,0.767,0.11,17117.900390625,17274.58984375,17117.900390625,31800.0
2009-10-15,17195.19921875,-0.9997,0.16,0.735,0.104,17274.0703125,17350.390625,17092.830078125,30200.0
2009-10-16,17322.8203125,-0.9996,0.138,0.779,0.084,17196.80078125,17347.849609375,17126.55078125,28200.0
2009-10-20,17223.009765625,-0.9994,0.13,0.798,0.072,17414.80078125,17457.259765625,17185.0390625,24600.0
2009-10-21,17009.169921875,-0.9997,0.149,0.766,0.085,17229.720703125,17248.689453125,16997.859375,25600.0
2009-10-22,16789.740234375,-0.9868,0.089,0.829,0.081,17031.5390625,17031.5390625,16721.259765625,25600.0
2009-10-23,16810.810546875,-0.9995,0.131,0.781,0.088,16795.66015625,17006.76953125,16765.19921875,24400.0
2009-10-26,16740.5,-0.9994,0.139,0.772,0.09,16808.05078125,16938.880859375,16706.080078125,22000.0
2009-10-27,16353.400390625,-0.9997,0.13,0.799,0.072,16699.08984375,16699.08984375,16311.5,30800.0
2009-10-28,16283.490234375,-0.9998,0.144,0.784,0.072,16335.7802734375,16411.140625,16144.169921875,29600.0
2009-10-29,16052.7197265625,-0.9993,0.135,0.772,0.092,16191.3896484375,16264.08984375,15993.830078125,26200.0
2009-10-30,15896.2802734375,-0.9986,0.115,0.796,0.089,16135.8701171875,16360.8798828125,15805.2001953125,38600.0
2009-11-03,15404.9404296875,-0.9996,0.133,0.776,0.091,15838.6298828125,15957.0595703125,15330.5595703125,32400.0
2009-11-04,15912.1298828125,-0.9996,0.143,0.762,0.094,15487.9697265625,15929.08984375,15487.9697265625,30400.0
2009-11-05,16063.900390625,-0.9978,0.126,0.769,0.105,15926.1298828125,16092.3798828125,15564.8896484375,33800.0
2009-11-06,16158.2802734375,-0.9987,0.12,0.783,0.097,16137.419921875,16283.8603515625,16075.1904296875,28200.0
2009-11-09,16498.720703125,-0.9997,0.148,0.763,0.088,16190.7900390625,16517.419921875,16147.2099609375,20400.0
2009-11-10,16440.560546875,-0.9994,0.142,0.752,0.106,16552.4296875,16677.529296875,16371.66015625,26600.0
2009-11-11,16849.599609375,-0.9992,0.128,0.776,0.096,16444.439453125,16887.80078125,16405.189453125,26600.0
2009-11-12,16696.029296875,-0.9996,0.112,0.827,0.061,16822.1796875,16896.619140625,16605.009765625,27200.0
2009-11-13,16848.830078125,-0.9978,0.113,0.787,0.099,16693.150390625,16909.740234375,16666.69921875,21400.0
2009-11-16,17032.509765625,-0.9992,0.133,0.762,0.105,16893.109375,17083.19921875,16893.109375,19000.0
2009-11-17,17050.650390625,-0.9992,0.119,0.793,0.088,17036.23046875,17080.169921875,16882.98046875,20400.0
2009-11-18,16998.779296875,-0.9994,0.118,0.805,0.077,17032.009765625,17098.7890625,16958.41015625,18200.0
2009-11-19,16785.650390625,-0.9998,0.142,0.772,0.086,17004.98046875,17004.98046875,16712.330078125,18200.0
2009-11-20,17021.849609375,-0.9995,0.129,0.793,0.078,16772.75,17041.7890625,16635.75,22400.0
2009-11-23,17180.1796875,-0.9948,0.1,0.816,0.084,17067.140625,17214.580078125,17045.01953125,22000.0
2009-11-24,17131.080078125,-0.9968,0.106,0.804,0.09,17230.859375,17230.859375,17027.51953125,18200.0
2009-11-25,17198.94921875,-0.9996,0.142,0.785,0.073,17149.080078125,17290.48046875,17124.150390625,17000.0
2009-11-26,16854.9296875,-0.9993,0.123,0.801,0.076,17199.05078125,17202.509765625,16808.869140625,24000.0
